-391.22 0.789526 40.6498  1 700
-361.446 -16.3837 31.4773  1 701
-395.472 -22.4387 52.0744  1 702
-367.089 -7.90437 27.792  1 703
-387.956 2.13933 23.9869  1 704
-388.665 -23.9405 17.0282  1 705
-389.937 7.8393 40.5395  1 706
-371.864 -8.53278 22.6621  1 707
-352.982 -4.0737 77.941  1 708
-384.248 -1.07176 44.3401  1 709
-376.401 -12.8303 24.9521  1 710
-405.513 -3.73826 12.6747  1 711
-365.536 -9.70315 31.6356  1 712
-388.354 4.14602 38.8282  1 713
-398.203 -0.564515 10.2943  1 714
-380.064 -11.8255 45.0095  1 715
-377.039 -6.62478 35.8231  1 716
-409.794 -1.9154 44.753  1 717
-372.501 -17.1687 21.7343  1 718
-391.215 -25.7673 25.5749  1 719
-390.497 -13.2272 22.6833  1 720
-393.365 -23.1753 59.8366  1 721
-378.322 -4.31835 21.8523  1 722
-386.521 -4.29908 27.4921  1 723
-406.087 5.01309 28.1313  1 724
-391.23 -19.2102 22.5953  1 725
-391.383 -1.31679 35.3409  1 726
-406.517 -6.39487 19.2476  1 727
-390.549 -19.5599 56.4168  1 728
-402.467 2.05901 21.153  1 729
-401.226 2.88202 27.341  1 730
-387.893 -21.1438 15.645  1 731
-385.668 -17.7973 13.1884  1 732
-388.26 -11.4813 25.5604  1 733
-413.291 -7.07143 49.4235  1 734
-404.237 -20.0684 64.4093  1 735
-410.191 -23.3541 39.2447  1 736
-387.717 -5.46965 20.9677  1 737
-392.003 -8.0301 54.5062  1 738
-383.865 -16.3594 16.1697  1 739
-407.682 -14.2983 52.3072  1 740
-392.173 8.50016 57.012  1 741
-403.218 -3.08276 42.8016  1 742
-384.449 0.109339 35.5761  1 743
-384.249 -12.9594 21.6223  1 744
-398.45 -3.65471 55.9782  1 745
-396.415 -22.2532 34.777  1 746
-401.725 -20.0603 24.4523  1 747
-403.545 -5.12246 31.0322  1 748
-400.076 10.4976 66.3475  1 749
-393.925 -4.26157 35.8566  1 750
-408.47 -25.9129 37.9235  1 751
-393.976 -13.2693 39.777  1 752
-402.964 -15.5335 25.6404  1 753
-403.629 -1.61467 32.3074  1 754
-381.913 -6.48357 28.4223  1 755
-401.305 -4.91589 16.1806  1 756
-386.929 -21.6903 69.6791  1 757
-424.79 -4.15874 34.1317  1 758
-406.114 -12.2678 38.4489  1 759
-395.697 -13.5103 29.1838  1 760
-400.522 -11.7164 27.6004  1 761
-407.941 0.219228 59.4881  1 762
-390.615 -6.04936 33.5112  1 763
-393.056 0.392296 34.1944  1 764
-391.283 -6.62493 25.2338  1 765
-407.58 -12.8339 45.0355  1 766
-419.699 2.39967 25.3603  1 767
-408.245 -19.2635 15.788  1 768
-408.69 0.363357 26.7532  1 769
-409.849 -24.1661 47.1535  1 770
-397.938 -22.3081 18.934  1 771
-397.59 -1.34286 41.3918  1 772
-395.581 -7.99389 28.2308  1 773
-403.328 -8.62297 36.2098  1 774
-408.53 -14.1382 39.4153  1 775
-412.252 -1.45661 32.5195  1 776
-404.178 6.82244 38.4507  1 777
-402.519 -8.17709 36.5877  1 778
-409.33 -24.3705 51.0276  1 779
-399.881 -4.67611 30.5046  1 780
-389.288 -24.2181 57.1955  1 781
-379.34 -3.94467 73.1523  1 782
-407.682 -20.7879 28.1822  1 783
-396.017 -18.9641 48.2984  1 784
-415.961 -20.1 30.9186  1 785
-414.23 -4.4717 47.3086  1 786
-410.809 6.56101 51.6629  1 787
-409.511 -28.5464 47.3556  1 788
-408.866 -13.4094 56.2971  1 789
-405.653 -12.6091 40.0625  1 790
-402.833 -14.7455 54.0251  1 791
-405.638 -9.76708 36.1356  1 792
-400.486 -2.22835 45.3953  1 793
-409.964 -2.7138 57.253  1 794
-400.886 -0.945085 46.8304  1 795
-398.225 -6.26924 47.8169  1 796
-400.751 1.56817 63.6622  1 797
-414.554 -7.42662 41.9544  1 798
-387.788 -13.9873 79.1151  1 799
-420.086 -5.3699 56.1799  1 800
-391.982 6.1177 72.8354  1 801
-401.475 -9.5124 46.1574  1 802
-403.228 -26.1523 60.9739  1 803
-420.266 -29.4836 55.6233  1 804
-384.363 -17.5598 70.8479  1 805
-407.356 -17.3284 51.247  1 806
-392.106 -0.592801 63.1568  1 807
-399.69 -5.74607 58.3162  1 808
-410.712 -28.359 67.8057  1 809
-390.651 -3.22142 68.7056  1 810
-392.978 -16.0833 53.9944  1 811
-386.288 -12.4431 64.9812  1 812
-395.256 -16.9728 56.7979  1 813
-409.556 -21.1097 68.7203  1 814
-390.067 -12.5978 72.8898  1 815
-405.989 -11.7277 70.1189  1 816
-409.641 -16.0757 58.3844  1 817
-404.686 -11.9473 66.6116  1 818
-389.624 3.0047 66.6912  1 819
-402.007 -7.54391 69.3936  1 820
-386.729 -4.62712 71.5527  1 821
-396.517 -23.4758 73.4606  1 822
-395.628 -0.813843 64.6022  1 823
-408.661 -11.3318 70.1639  1 824
-396.805 -3.11584 83.3395  1 825
-417.639 -30.2471 101.005  1 826
-383.053 5.44985 69.3991  1 827
-388.412 -16.141 69.3895  1 828
-410.502 -2.24604 91.7604  1 829
-407.5 -19.6056 100.461  1 830
-396.778 -4.88357 78.9765  1 831
-398.405 4.31715 89.3084  1 832
-381.447 -16.4827 94.9202  1 833
-393.38 -4.55139 87.6061  1 834
-406.692 -4.6521 73.3021  1 835
-397.697 1.6098 83.6502  1 836
-414.609 -6.31486 86.198  1 837
-394.075 -19.0943 65.2035  1 838
-389.997 -11.2012 75.6251  1 839
-387.821 -8.55623 84.9301  1 840
-389.861 -13.051 94.6691  1 841
-412.506 -3.87012 80.0623  1 842
-402.984 -12.7609 73.1703  1 843
-395.148 3.73164 110.859  1 844
-387.009 4.12833 72.2742  1 845
-400.692 -13.6073 91.0216  1 846
-385.307 -17.8058 73.3297  1 847
-394.622 -8.83348 107.252  1 848
-403.095 -2.26364 106.263  1 849
-411.667 -27.3349 99.8052  1 850
-415.899 -26.1359 75.2485  1 851
-402.883 -3.8733 80.0722  1 852
-421.221 -20.9806 109.646  1 853
-409.674 -4.61033 91.4738  1 854
-396.991 -7.57786 67.1138  1 855
-385.856 -14.4718 96.3388  1 856
-410.038 -25.4081 106.54  1 857
-411.399 -15.1161 95.0899  1 858
-417.864 -5.13551 97.3967  1 859
-416.896 1.83028 85.1486  1 860
-405.912 -17.814 102.212  1 861
-412.125 -15.7646 102.906  1 862
-360.832 -2.08547 92.5397  1 863
-376.312 9.44022 101.261  1 864
-386.691 -15.8276 76.9516  1 865
-406.08 -12.9821 95.0511  1 866
-398.208 -18.9728 81.9911  1 867
-406.395 -6.79007 83.8279  1 868
-415.53 4.70557 93.935  1 869
-383.698 1.57233 107.148  1 870
-384.107 -5.87152 103.571  1 871
-400.711 -21.545 89.0937  1 872
-385.594 -10.4 101.975  1 873
-381.815 -2.41268 86.0957  1 874
-404.915 -14.3186 105.574  1 875
-403.415 0.616101 123.813  1 876
-374.231 -16.4872 96.7809  1 877
-404.674 8.60437 119.995  1 878
-395.307 23.1846 115.063  1 879
-385.873 -4.5608 94.819  1 880
-409.156 6.0286 103.087  1 881
-396.211 8.98648 119.344  1 882
-397.204 -3.00987 96.7325  1 883
-419.206 13.4678 112.306  1 884
-388.486 -26.9803 101.163  1 885
-392.877 -0.445231 103.738  1 886
-384.48 -7.74268 106.186  1 887
-380.277 -6.0901 107.478  1 888
-382.872 21.1252 110.279  1 889
-352.408 -26.3324 85.4796  1 890
-398.808 2.90168 111.958  1 891
-400.822 6.51163 100.107  1 892
-406.473 -11.6326 108.196  1 893
-396.255 -18.7188 117.311  1 894
-393.718 2.2657 110.012  1 895
-387.975 -11.0092 90.653  1 896
-370.454 -8.22012 94.7127  1 897
-370.474 5.81305 99.495  1 898
-397.357 -20.1403 101.714  1 899
-388.644 -7.95411 96.0005  1 900
-408.858 -5.41405 110.753  1 901
-392.24 -4.75556 93.8019  1 902
-393.87 -11.5978 110.071  1 903
-398.535 -9.27092 96.8153  1 904
-388.146 -4.94157 107.48  1 905
-381.002 -11.4163 105.574  1 906
-373.354 -19.9327 102.013  1 907
-393.772 -3.56012 101.927  1 908
-395.404 -13.4481 114.475  1 909
-388.946 -8.57923 97.4951  1 910
-386.264 0.864232 112.115  1 911
-390.518 -20.938 110.608  1 912
-385.543 -13.0678 100.925  1 913
-381.309 -5.31568 120.769  1 914
-349.99 7.49267 114.591  1 915
-391.406 -2.86106 120.388  1 916
-381.596 0.889384 107.978  1 917
-379.186 -4.48623 101.231  1 918
-373.955 1.13128 119.443  1 919
-364.798 3.23477 127.595  1 920
-388.597 -7.26077 104.108  1 921
-395.951 -7.66151 109.268  1 922
-377.963 1.08089 101.429  1 923
-355.495 -20.1506 82.9571  1 924
-317.741 -10.6431 84.2906  1 925
-365.245 -12.0896 90.2085  1 926
-384.748 -2.50156 101.365  1 927
-372.857 -28.8479 115.685  1 928
-370.356 7.04653 99.2862  1 929
-374.811 -7.35517 112.321  1 930
-363.611 -19.6998 110.518  1 931
-383.296 -6.95137 115.135  1 932
-380.156 -13.4234 108.088  1 933
-374.073 -17.0237 108.955  1 934
-374.617 1.83193 107.669  1 935
-376.817 -5.72738 108.967  1 936
-377.238 -18.9186 107.141  1 937
-370.167 -14.1055 93.1888  1 938
-363.454 7.12388 121.376  1 939
-377.181 -16.0239 124.793  1 940
-372.019 -14.4641 109.114  1 941
-368.06 -4.63492 106.951  1 942
-381.593 -16.3654 111.952  1 943
-370.041 -20.5768 119.836  1 944
-372.656 -4.49108 112.833  1 945
-359.893 -11.3334 106.065  1 946
-380.052 0.343863 123.967  1 947
-376.254 -16.7492 108.808  1 948
-359.09 -12.8505 97.1132  1 949
-369.016 8.24242 116.554  1 950
-370.702 -0.020995 112.819  1 951
-362.109 0.573472 96.5811  1 952
-374.592 -19.8955 115.551  1 953
-358.363 -8.54263 100.878  1 954
-359.378 -20.0592 106.287  1 955
-358.755 -25.8622 100.808  1 956
-352.97 -23.2556 88.5749  1 957
-369.591 -11.352 97.7859  1 958
-358.038 -21.2234 99.5757  1 959
-367.587 -3.00814 100.298  1 960
-355.712 -2.79938 113.568  1 961
-359.905 -14.8111 90.0322  1 962
-343.021 -14.4717 111.322  1 963
-348.354 -25.9745 109.407  1 964
-353.125 15.8046 100.361  1 965
-358.682 -6.04993 115.83  1 966
-366.86 -16.6059 99.6646  1 967
-360.173 0.42272 85.632  1 968
-369.392 -1.08363 97.1029  1 969
-343.357 23.2434 127.876  1 970
-350.337 0.991959 98.723  1 971
-343.49 -15.3174 82.6822  1 972
-361.662 -20.3021 97.7447  1 973
-361.239 -18.8985 96.1806  1 974
-347.137 -21.8449 118.757  1 975
-350.467 -21.9472 113.515  1 976
-361.33 -17.1579 92.1327  1 977
-347.576 -25.055 105.35  1 978
-354.272 6.84731 101.483  1 979
-321.822 9.18342 109.587  1 980
-354.748 12.2605 80.7607  1 981
-361.462 -1.44344 96.1008  1 982
-351.511 -15.8659 106.515  1 983
-338.83 -23.9677 83.6579  1 984
-344.309 -22.3912 92.0391  1 985
-342.099 -14.6503 89.8084  1 986
-349.632 -23.8211 104.888  1 987
-353.954 3.47799 108.566  1 988
-360.223 -3.35473 104.468  1 989
-326.984 0.0622109 83.0489  1 990
-335.437 16.1573 102.226  1 991
-354.306 3.18022 94.5826  1 992
-358.315 -11.9866 110.498  1 993
-334.043 -23.3328 116.299  1 994
-329.948 -22.0726 95.424  1 995
-343.924 -23.3671 94.9957  1 996
-343.598 -9.92535 106.052  1 997
-338.658 -1.81127 70.1869  1 998
-347.274 -6.44835 104.87  1 999
-328.78 -10.9697 99.1879  1 1000
-326.002 -11.9204 95.2631  1 1001
-347.659 -0.582791 110.246  1 1002
-334.929 0.758765 82.9505  1 1003
-323.973 -4.32761 83.2994  1 1004
-341.591 -9.41273 112.293  1 1005
-344.974 -9.7423 112.514  1 1006
-329.464 3.99698 89.4799  1 1007
-339.529 -14.9209 90.786  1 1008
-324.255 10.8429 113.443  1 1009
-331.349 0.40978 98.4827  1 1010
-339.892 -7.42472 89.8428  1 1011
-320.193 -4.51425 67.8907  1 1012
-335.864 -7.72066 97.0491  1 1013
-349.011 -6.32376 94.2496  1 1014
-333.075 -3.78441 112.321  1 1015
-335.048 -22.6952 96.2576  1 1016
-324.97 8.94802 95.5623  1 1017
-330.095 -24.4913 102.471  1 1018
-313.597 8.87582 100.752  1 1019
-325.658 -15.7357 95.7454  1 1020
-327.595 -11.739 105.732  1 1021
-339.259 -18.4625 100.611  1 1022
-344.328 -16.828 89.1419  1 1023
-341.875 5.77091 91.5825  1 1024
-323.227 -15.2855 99.9347  1 1025
-330.472 -19.8416 105.764  1 1026
-336.62 -13.6934 97.5133  1 1027
-325.291 -10.7718 122.114  1 1028
-330.61 -4.13609 96.0164  1 1029
-331.97 -5.12392 110.427  1 1030
-325.012 -12.3181 118.779  1 1031
-332.143 -22.6761 89.8744  1 1032
-315.71 18.1098 78.0552  1 1033
-320.972 -12.1214 113.574  1 1034
-337.466 -5.58185 95.8343  1 1035
-315.927 18.834 108.019  1 1036
-329.695 -9.47072 105.261  1 1037
-321.635 -15.8717 112.448  1 1038
-334.24 -14.0562 106.014  1 1039
-325.155 0.217232 111.852  1 1040
-318.492 -5.68545 78.893  1 1041
-310.78 -14.4394 100.488  1 1042
-318.31 -16.557 90.9434  1 1043
-321.114 -26.9576 108.74  1 1044
-334.675 -4.5373 101.734  1 1045
-307.252 -20.4038 96.5219  1 1046
-312.357 4.12685 84.8248  1 1047
-326.626 -16.4263 104.732  1 1048
-318.15 10.2148 93.2676  1 1049
-331.073 -9.6641 97.9133  1 1050
-313.888 -0.354075 97.672  1 1051
-321.614 4.54998 107.78  1 1052
-306.2 -6.34707 108.163  1 1053
-321.365 8.08609 88.9868  1 1054
-299.627 4.26029 96.015  1 1055
-325.935 -12.4156 103.79  1 1056
-314.489 -2.77512 99.0475  1 1057
-325.201 -3.96337 100.55  1 1058
-323.681 -18.491 105.658  1 1059
-316.786 -22.4331 95.4137  1 1060
-306.67 -22.2842 101.508  1 1061
-306.853 -17.7295 96.2109  1 1062
-314.849 7.5057 91.1065  1 1063
-315.703 -5.02824 85.5275  1 1064
-301.563 -9.62484 100.256  1 1065
-328.845 -3.42343 92.7858  1 1066
-320.787 -12.0232 96.8922  1 1067
-294.099 -14.1745 84.0799  1 1068
-314.417 10.5534 91.5121  1 1069
-313.087 -1.16438 101.403  1 1070
-312.458 1.40071 95.6359  1 1071
-318.461 -3.08392 106.046  1 1072
-317.524 -21.7457 94.8033  1 1073
-305.64 -15.6994 115.983  1 1074
-325.363 -6.1761 98.9473  1 1075
-285.236 -5.29431 106.746  1 1076
-308.589 -19.1461 114.24  1 1077
-313.369 -7.71656 97.5761  1 1078
-315.734 -13.1816 112.171  1 1079
-318.894 -11.9649 109.405  1 1080
-314.05 -0.13319 102.15  1 1081
-293.315 -21.4525 109.148  1 1082
-300.855 -23.1226 117.272  1 1083
-288.56 12.4534 88.1462  1 1084
-316.681 -5.288 104.079  1 1085
-296.508 -18.6188 89.1498  1 1086
-297.603 -17.8866 110.844  1 1087
-297.498 -0.44269 100.424  1 1088
-308.699 -17.4081 98.2555  1 1089
-295.587 -21.989 84.0495  1 1090
-304.906 -28.9493 88.8159  1 1091
-306.24 -19.2786 89.9733  1 1092
-298.933 -16.3698 107.99  1 1093
-300.088 2.97316 95.8642  1 1094
-282.399 -26.1297 87.0434  1 1095
-305.608 -16.77 82.5589  1 1096
-285.567 6.31346 105.669  1 1097
-299.224 -20.5479 107.465  1 1098
-276.579 -26.4487 102.324  1 1099
-294.7 -28.7155 95.4995  1 1100
-296.045 -10.0978 82.5452  1 1101
-299.086 -17.8715 103.264  1 1102
-285.724 7.49455 107.835  1 1103
-296.538 -28.8292 112.887  1 1104
-282.329 -8.90976 117.04  1 1105
-301.514 -16.0686 98.3729  1 1106
-309.301 -11.9866 93.4999  1 1107
-305.559 -10.3892 103.776  1 1108
-279.188 -30.5927 94.539  1 1109
-293.814 -19.7771 81.5521  1 1110
-282.808 10.8355 110.36  1 1111
-294.026 8.10867 99.9239  1 1112
-303.056 -3.54348 100.608  1 1113
-292.097 -23.7357 111.634  1 1114
-287.048 -2.72089 101.273  1 1115
-285.786 -1.49936 97.0892  1 1116
-297.18 -19.5386 113.503  1 1117
-289.359 -1.82711 88.7929  1 1118
-294.483 -1.27083 108.223  1 1119
-297.044 -6.24895 87.9994  1 1120
-290.585 -22.4408 112.267  1 1121
-290.558 5.96661 80.2999  1 1122
-278.277 9.0397 79.639  1 1123
-293.866 3.32244 111.079  1 1124
-268.086 -7.711 99.8772  1 1125
-267.843 -6.60196 100.703  1 1126
-306.611 -9.84627 97.52  1 1127
-275.019 -15.1009 90.4043  1 1128
-291.286 -6.82826 103.594  1 1129
-263.978 -25.6357 117.304  1 1130
-303.368 -8.58948 100.802  1 1131
-268.308 -16.6728 77.1119  1 1132
-268.933 -24.3509 80.908  1 1133
-270.903 -2.84685 92.9491  1 1134
-278.55 -26.8678 113.93  1 1135
-276.18 -5.62312 74.3841  1 1136
-291.791 0.490594 104.948  1 1137
-286.639 -7.79453 90.2172  1 1138
-284.062 -7.80159 86.0264  1 1139
-278.256 -2.39227 91.7193  1 1140
-266.499 0.165243 111.222  1 1141
-287.692 2.59097 99.3878  1 1142
-267.913 -12.9088 114.775  1 1143
-265.945 9.48859 110.828  1 1144
-241.275 10.9173 92.9626  1 1145
-280.366 -5.55913 106.148  1 1146
-275.801 -7.04384 101.652  1 1147
-288.86 -14.8211 92.5502  1 1148
-276.877 -5.42388 88.8567  1 1149
-238.833 -28.1965 107.575  1 1150
-268.517 -22.7847 88.4495  1 1151
-279.464 -15.8753 80.8778  1 1152
-275.616 -20.1241 106.194  1 1153
-280.495 6.41799 78.3368  1 1154
-232.853 -7.42363 88.8234  1 1155
-280.286 -0.371091 80.1905  1 1156
-273.602 9.12011 89.596  1 1157
-264.894 -34.5045 93.9133  1 1158
-285.478 -5.29213 89.2171  1 1159
-271.698 -5.53786 83.5698  1 1160
-250.522 -4.33913 88.0264  1 1161
-283.356 -9.87398 97.9688  1 1162
-275.894 4.65921 103.949  1 1163
-264.377 -24.1496 96.1339  1 1164
-238.847 2.05896 91.8961  1 1165
-276.552 -18.1892 97.516  1 1166
-279.734 -15.8249 102.725  1 1167
-270.628 -5.1142 106.226  1 1168
-265.734 -15.3636 73.4247  1 1169
-222.714 -38.0068 111.105  1 1170
-258.097 4.3488 113.664  1 1171
-266.225 -6.86023 109.767  1 1172
-283.857 -12.7502 98.9548  1 1173
-260.553 -4.96895 86.0255  1 1174
-254.554 -1.37255 112.131  1 1175
-273.333 -2.20548 87.6625  1 1176
-238.428 0.828743 115.435  1 1177
-272.056 -17.6285 88.7608  1 1178
-262.276 -23.1509 113.016  1 1179
-258.963 3.17223 82.716  1 1180
-248.49 8.26708 93.7666  1 1181
-268.908 1.13161 97.8589  1 1182
-254.147 0.28654 86.8182  1 1183
-226.234 -6.23285 98.8802  1 1184
-255.566 -5.04716 101.837  1 1185
-266.47 5.89127 92.5613  1 1186
-239.649 6.44795 109.598  1 1187
-244.363 -0.740857 114.604  1 1188
-230.467 -19.773 83.6868  1 1189
-238.378 -18.8201 88.8607  1 1190
-257.815 -5.09667 106.003  1 1191
-236.202 -15.8449 85.5428  1 1192
-259.071 -5.65075 86.0645  1 1193
-238.6 -7.43052 72.9119  1 1194
-226.801 -15.6654 95.6841  1 1195
-221.067 3.24452 61.8825  1 1196
-216.384 -17.4167 101.607  1 1197
-216.428 -18.6931 92.6551  1 1198
-256.827 -12.8287 104.416  1 1199
-239.397 -13.2494 80.3602  1 1200
-241.286 -8.07953 74.0437  1 1201
-235.473 -12.2667 75.674  1 1202
-213.036 -49.4046 111.01  1 1203
-240.143 -20.4457 68.5917  1 1204
-257.257 -17.6392 81.6753  1 1205
-260.834 -5.84511 78.2839  1 1206
-248.441 5.83574 103.475  1 1207
-257.878 -9.91636 103.043  1 1208
-255.253 -20.5807 91.4639  1 1209
-256.99 -5.20441 78.7992  1 1210
-254.44 -13.5179 85.8022  1 1211
-258.103 9.06203 92.1171  1 1212
-242.004 -34.0251 82.1409  1 1213
-239.076 5.16408 81.6096  1 1214
-262.625 -20.5403 99.3586  1 1215
-267.97 -8.63279 92.4278  1 1216
-253.917 -2.92378 90.9822  1 1217
-260.081 -1.68572 100.95  1 1218
-245.851 -4.79172 105.829  1 1219
-245.23 -21.6647 88.7581  1 1220
-254.508 -15.2862 84.3807  1 1221
-247.858 6.25905 99.6043  1 1222
-240.732 5.99365 84.1647  1 1223
-248.054 -15.7005 100.834  1 1224
-226.478 -14.4152 113.413  1 1225
-247.091 -8.05094 95.97  1 1226
-204.901 -22.2099 87.9448  1 1227
-226.081 -0.484904 105.364  1 1228
-226.844 2.11333 80.7665  1 1229
-217.2 -18.5518 88.8552  1 1230
-213.382 2.75305 117.96  1 1231
-214.598 -11.5599 115.265  1 1232
-234.979 -25.517 98.9299  1 1233
-242.303 7.09084 69.8832  1 1234
-227.032 -3.53075 96.6294  1 1235
-214.309 -8.76696 87.706  1 1236
-213.154 12.8775 91.4897  1 1237
-238.091 -13.9781 82.0488  1 1238
-232.295 -20.626 98.8348  1 1239
-247.805 -0.185623 85.1147  1 1240
-224.678 -29.0121 108.452  1 1241
-209.141 -13.2736 111.09  1 1242
-236.978 -3.55591 95.6274  1 1243
-245.061 4.92419 96.8188  1 1244
-229.063 -22.3393 80.0485  1 1245
-217.375 -8.66889 115.478  1 1246
-232.419 -5.84069 101.722  1 1247
-238.691 -0.577282 94.9286  1 1248
-232.389 6.90237 101.681  1 1249
-238.838 -13.7498 97.6119  1 1250
-211.94 -9.28263 86.9539  1 1251
-216.047 -24.648 91.5517  1 1252
-223.263 -18.9331 85.8294  1 1253
-231.014 10.1988 88.4159  1 1254
-221.748 -17.9124 88.5578  1 1255
-228.855 -22.9243 87.9834  1 1256
-205.886 -16.6008 69.1093  1 1257
-197.187 -13.4262 80.5836  1 1258
-214.161 -2.78323 97.9532  1 1259
-227.796 -4.85432 80.8082  1 1260
-185.062 -1.51884 74.2651  1 1261
-217.195 -7.87028 101.92  1 1262
-224.166 11.6099 73.3491  1 1263
-225.078 4.067 86.1345  1 1264
-231.169 -5.19277 94.4969  1 1265
-214.785 6.16659 101.004  1 1266
-233.014 -12.6077 89.3986  1 1267
-230.492 -0.928978 82.5303  1 1268
-199.395 -9.32008 113.384  1 1269
-204.815 -10.9878 85.0242  1 1270
-212.575 11.8771 72.1306  1 1271
-222.506 -20.1806 74.6984  1 1272
-217.047 -4.25619 58.8838  1 1273
-205.264 0.554087 103.214  1 1274
-207.311 -6.08178 71.827  1 1275
-228.435 -12.8634 76.8835  1 1276
-211.463 2.37509 117.418  1 1277
-194.084 -29.9647 77.401  1 1278
-227.282 -2.93163 80.4064  1 1279
-201.824 -19.8803 109.724  1 1280
-217.559 -5.82876 62.5723  1 1281
-212.217 7.15214 106.575  1 1282
-203.638 13.2341 78.189  1 1283
-229.15 -13.6121 80.0943  1 1284
-187.355 16.3077 101.573  1 1285
-210.202 1.0499 96.7738  1 1286
-221.107 -2.71543 76.73  1 1287
-225.803 -15.5428 78.2173  1 1288
-216.62 -2.21933 102.171  1 1289
-227.189 -11.0808 84.7247  1 1290
-214.18 -4.81198 85.8968  1 1291
-215.417 -7.56852 88.6311  1 1292
-225.299 -10.7827 79.9055  1 1293
-195.1 3.75355 63.4787  1 1294
-194.427 -11.9582 98.0229  1 1295
-214.772 -10.0132 79.6534  1 1296
-203.374 -19.375 83.5992  1 1297
-190.205 4.92167 87.2381  1 1298
-203.793 -9.705 80.909  1 1299
-220.846 -3.67049 74.6768  1 1300
-219.625 -16.5115 69.4012  1 1301
-222.695 -12.9615 84.7211  1 1302
-197.426 -21.3516 100.557  1 1303
-212.217 -3.92981 99.5701  1 1304
-219.021 -5.60856 84.662  1 1305
-206.164 1.02211 69.4585  1 1306
-210.567 -12.9447 102.804  1 1307
-203.545 -25.1537 82.8573  1 1308
-184.209 -31.7444 98.5037  1 1309
-202.716 -9.63777 83.4522  1 1310
-211.847 -5.50616 106.565  1 1311
-208.294 6.17117 72.1314  1 1312
-201.915 -26.4177 83.8758  1 1313
-201.402 -12.2125 98.7955  1 1314
-218.135 1.66282 73.1296  1 1315
-199.586 9.03977 69.9727  1 1316
-208.926 -16.9687 73.3345  1 1317
-203.352 -10.3455 81.0553  1 1318
-208.489 -7.73283 73.3983  1 1319
-203.521 -17.3596 88.3061  1 1320
-202.698 18.3714 78.8983  1 1321
-207.6 12.5158 105.155  1 1322
-210.322 -17.4995 86.0386  1 1323
-186.244 15.5161 84.4839  1 1324
-199.494 -11.8515 83.0851  1 1325
-206.469 -22.3246 79.7434  1 1326
-209.939 5.04583 108.306  1 1327
-211.356 0.16687 59.6433  1 1328
-207.75 -5.69005 90.4723  1 1329
-199.384 12.1783 74.8987  1 1330
-200.044 -19.0123 62.1631  1 1331
-198.999 2.08687 101.735  1 1332
-205.444 -15.2724 81.7366  1 1333
-195.636 2.36998 106.339  1 1334
-198.773 -3.9333 97.9463  1 1335
-197.457 -2.44583 96.646  1 1336
-174.477 -4.99723 76.9981  1 1337
-194.778 17.2372 95.3712  1 1338
-204.333 -10.5069 85.8033  1 1339
-195.95 -10.8144 89.0669  1 1340
-206.794 -6.74796 81.9348  1 1341
-190.414 -2.72729 92.0291  1 1342
-203.927 -17.9698 95.7863  1 1343
-196.44 -3.21989 81.6263  1 1344
-192.885 9.08556 70.1638  1 1345
-193.044 8.67743 96.0277  1 1346
-204.025 -8.38957 107.654  1 1347
-194.873 -25.2495 104.303  1 1348
-200.552 -7.22895 100.837  1 1349
-91.7965 -12.5208 98.3128  1 1350
-205.566 4.8375 94.3652  1 1351
-188.219 3.49079 112.079  1 1352
-200.508 12.5776 116.637  1 1353
-205.79 1.11984 120.139  1 1354
-209.298 9.18342 103.734  1 1355
-212.099 -0.141345 116.307  1 1356
-184.069 -29.4636 107.59  1 1357
-209.658 -1.82231 114.468  1 1358
-204.385 2.03512 105.58  1 1359
-193.871 -7.39681 109.294  1 1360
-209.305 20.0875 116.626  1 1361
-205.068 16.7405 113.293  1 1362
-210.726 14.9327 121.13  1 1363
-192.856 -12.0022 106.157  1 1364
-192.166 -26.7413 120.903  1 1365
-211.128 4.37418 125.321  1 1366
-177.856 5.06298 133.754  1 1367
-208.932 1.61856 100.839  1 1368
-192.418 -0.561514 113.248  1 1369
-191.979 -13.8772 108.191  1 1370
-218.486 8.61245 115.363  1 1371
-210.416 -11.2224 107.581  1 1372
-203.195 -4.62581 107.865  1 1373
-213.781 -20.0149 114.926  1 1374
-208.172 -2.12336 110.44  1 1375
-200.27 -12.5979 99.7169  1 1376
-186 -12.0447 114.578  1 1377
-210.464 -19.4789 116.014  1 1378
-187.533 2.21131 128.108  1 1379
-203.284 8.80121 118.741  1 1380
-207.284 -2.49429 112.243  1 1381
-209.081 -20.0207 146.505  1 1382
-212.025 -2.52232 114.159  1 1383
-205.177 -7.27921 153.879  1 1384
-211.842 10.3241 140.238  1 1385
-207.958 0.311503 108.594  1 1386
-209.311 -1.65299 112.502  1 1387
-178.695 -23.1469 123.724  1 1388
-192.04 5.44896 134.482  1 1389
-181.786 1.65669 133.147  1 1390
-198.225 -12.0066 118.243  1 1391
-212.738 -16.9441 158.777  1 1392
-206.357 6.00424 121.445  1 1393
-190.954 -23.7664 134.754  1 1394
-197.465 -21.5134 138.778  1 1395
-191.906 1.32205 110.524  1 1396
-187.492 -1.77296 116.294  1 1397
-187.262 3.2257 112.983  1 1398
-192.342 -10.0169 110.136  1 1399
-188.815 -6.73277 119.269  1 1400
-201.855 9.80903 133.755  1 1401
-202.257 3.81588 116.001  1 1402
-193.479 10.1698 129.222  1 1403
-183.006 -12.4628 118.848  1 1404
